id_siniestro,score_reglas,score_ml,score_anomalia,score_nlp,score_final,nivel_riesgo,reglas_activadas,explicacion,accion_sugerida
SIN-00579,16,0.0,10.38,90.0,18.84,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00971,16,0.0,10.41,90.0,18.84,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00705,16,0.0,10.33,90.0,18.83,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00942,16,0.0,10.16,90.0,18.82,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00554,16,0.0,10.17,90.0,18.82,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00710,16,0.57,8.6,90.0,18.8,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00885,16,0.0,9.86,90.0,18.79,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00051,16,0.0,9.81,90.0,18.78,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00320,16,0.0,9.7,90.0,18.77,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00958,16,0.0,9.58,90.0,18.76,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00699,16,0.36,8.69,90.0,18.76,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00884,16,0.0,9.56,90.0,18.76,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00152,16,0.0,9.43,90.0,18.74,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00415,16,0.0,9.43,90.0,18.74,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00472,16,0.0,9.37,90.0,18.74,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00213,16,0.0,9.25,90.0,18.73,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00383,16,0.0,9.21,90.0,18.72,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00283,16,0.0,9.24,90.0,18.72,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00904,16,0.0,9.01,90.0,18.7,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00061,16,0.0,9.02,90.0,18.7,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00836,16,0.0,8.91,90.0,18.69,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00933,16,0.0,8.92,90.0,18.69,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00995,16,0.0,8.85,90.0,18.69,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00660,16,0.0,8.72,90.0,18.67,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00535,16,0.0,8.37,90.0,18.64,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00867,16,0.36,7.52,90.0,18.64,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00810,16,0.36,7.37,90.0,18.63,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00720,16,0.36,7.13,90.0,18.6,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00083,16,0.0,8.03,90.0,18.6,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00237,16,0.0,7.32,90.0,18.53,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00294,16,0.0,7.1,90.0,18.51,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00343,16,0.0,7.08,90.0,18.51,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 19. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00421,16,0.0,6.81,90.0,18.48,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00765,16,0.0,6.59,90.0,18.46,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00868,16,0.0,6.63,90.0,18.46,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00736,16,0.0,6.26,90.0,18.43,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00591,16,0.0,6.19,90.0,18.42,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00206,16,0.0,6.17,90.0,18.42,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00598,16,0.0,6.04,90.0,18.4,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00036,16,0.0,5.89,90.0,18.39,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00043,16,0.0,5.94,90.0,18.39,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
SIN-00601,16,0.0,5.72,90.0,18.37,Verde,R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 18. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Revision estandar con controles habituales
